,US,SPQ,SPQ,CA,Catalina Spb,,,,,,,Каталина,,,,Каталина,,,,1,,
,AR,CTC,CTC,CA,Catamarca,,,,,,,Катамарка,,,,Катамарка,,,,1,,
,AR,IGR,IGR,MI,Cataratas,,,,,,,Катаратас,,,,Катаратас,,,,1,,
,BR,IGU,IGU,PR,Cataratas,,,,,,,Катаратас,,,,Катаратас,,,,1,,
,VN,HPH,HPH,,Catbi,,,,,,,Катби,,,,Катби,,,,1,,
,AU,CTR,CTR,NT,Cattle Creek,,,,,,,Кэттл Крик,,,,Кэттл Крик,,,,1,,
,AO,CBT,CBT,,Catumbela,,,,,,,Катумбела,,,,Катумбела,,,,1,,
,PH,CYZ,CYZ,,Cauayan,,,,,,,Кауаян,,,,Кауаян,,,,1,,
,CO,CAQ,CAQ,,Caucasia,,,,,,,Каукасиа,,,,Каукасиа,,,,1,,
,FR,AVN,AVN,,Caumont,,,,,,,Авиньон Ком,,,,Авиньон Ком,,,,1,,
,HN,CDD,CDD,,Cauquira Airport,,,Cauquira Vliegveld,,Cauquira Aéroport,,Кокира,,,,Кокира,,Cauquira Aeropuerto,,1,,
,AR,CVH,CVH,NE,Caviahue,,,,,,,Кавиахуэ,,,,Кавиахуэ,,,,1,,
,SR,AAJ,AAJ,,Cayana Airstrip,,,,,,,Кайана,,,,Кайана,,,,1,,
,BZ,CUK,CUK,,Caye Caulker,,,,,,,Кайе Колкер,,,,Кайе Колкер,,,,1,,
,BZ,CYC,CYC,,Caye Chapel,,,,,,,Кайе Чапел,,,,Кайе Чапел,,,,1,,
,CU,CCC,CCC,,Cayo Coco,,,,,,,Кайо-Коко,,,,Кайо-Коко,,,,1,,
,CU,CYO,CYO,,Cayo Largo Del Sur,,,,,,,Кайо-Ларго-дель-Сур,,,,Кайо-Ларго-дель-Сур,,,,1,,
,AO,CAV,CAV,,Cazombo,,,,,,,Казомбо,,,,Казомбо,,,,1,,
,US,JAX,NZC,FL,Cecil Field,,,,,,,Сесил Филд,,,,Сесил Филд,,,,1,,
,US,CDC,CDC,UT,Cedar City,,,,,,,Седар-Сити,,,,Седар-Сити,,,,1,,
,US,CID,CID,IA,Cedar Rapids,,,,,,,Седар-Рапидс,,,,Седар-Рапидс,,,,1,,
,AU,CED,CED,SA,Ceduna,,,,,,,Цедуна,,,,Цедуна,,,,1,,
,MX,CYW,CYW,,Celaya,,,,,,,,,,,,,,,1,,
,US,CWS,CWS,WA,Center Island,,,,,,,Сентер-Айленд,,,,Сентер-Айленд,,,,1,,
,US,GHM,GHM,TN,Centerville Mnpl,,,Centerville Municipal,Centerville Municipal,Centerville Municipal,,Сентервилль Мунисипал,,,,Сентервилль Мунисипал,,Centerville Municipal,,1,,
,UA,ODS,ODS,,Central,,,Odessa Central,Odessa Central,Odessa Central,,Центральный,,,,Центральный,,Odessa Central,,1,,
,ES,CQM,CQM,,Central,,,,,,,,,,,,,,,1,,
,US,CEM,CEM,AK,Central,,,,,,,Сентрал,,,,Сентрал,,,,1,,
,US,AUW,CWA,WI,Central Wisconsin,,,Central Wisonsin,,Central Wisonsin,,Сентрал Висконсин,,,,Сентрал Висконсин,,Central Wisonsin,,1,,
,CA,YCE,YCE,ON,Centralia,,,,,,,Централия,,,,Централия,,,,1,,
,US,CLS,CLS,WA,Centralia,,,,,,,Сентралия,,,,Сентралия,,,,1,,
,US,ENL,ENL,IL,Centralia Mnpl,,,Centralia Municipal,Centralia Municipal,Centralia Municipal,,Сентралия Мунисипал,,,,Сентралия Мунисипал,,Centralia Municipal,,1,,
,ID,CPF,CPF,,Cepu,,,,,,,Чепу,,,,Чепу,,,,1,,
,AR,CRR,CRR,SF,Ceres,,,,,,,Керес,,,,Керес,,,,1,,
,CL,ANF,ANF,,Cerro Moreno,,,,,,,Серро Морено,,,,Серро Морено,,,,1,,
,CL,SMB,SMB,,Cerro Sombrero,,,,,,,Сьерро-Сомбреро,,,,Сьерро-Сомбреро,,,,1,,
,US,ICT,CEA,KS,Cessna Aircraft,,,,,,,Сессна,,,,Сессна,,,,1,,
,AU,CES,CES,NS,Cessnock,,,,,,,Цесснок,,,,Цесснок,,,,1,,
,FR,VAF,VAF,,Chabeuil,,,,,,,Шабуль,,,,Шабуль,,,,1,,
,IN,DIB,DIB,,Chabua,,,,,,,Чабуа,,,,Чабуа,,,,1,,
,CL,ARI,ARI,,Chacalluta,,,,,,,Шакальюта,,,,Шакальюта,,,,1,,
,PE,CHH,CHH,,Chachapoyas,,,,,,,Чачапояс,,,,Чачапояс,,,,1,,
,EC,ATF,ATF,,Chachoan,,,,,,,Чачоан,,,,Чачоан,,,,1,,
,US,CDR,CDR,NE,Chadron,,,,,,,Чадрон,,,,Чадрон,,,,1,,
,US,CCA,CCA,AR,Chaffee Afb,,,,,,,Шафе,,,,Шафе,,,,1,,
,ET,MKD,MKD,,Chagni,,,,,,,Чаньи,,,,Чаньи,,,,1,,
,IR,ZBR,ZBR,,Chah Bahar,,,Konarak,Konarak,Konarak,,Чах-Бахар,,,,Чах-Бахар,,Konarak,,1,,
,CL,WCH,WCH,,Chaiten,,,,,,,Чайтен,,,,Чайтен,,,,1,,
,AF,CCN,CCN,,Chakcharan,,,,,,,Чагчаран,,,,Чагчаран,,,,1,,
,US,CIK,CIK,AK,Chalkyitsik,,,,,,,Чалкитсик,,,,Чалкитсик,,,,1,,
,US,CHL,CHL,ID,Challis,,,,,,,Чаллис,,,,Чаллис,,,,1,,
,FR,PAR,XCR,,Chalons Vatry,,,Chalons-Vatry,,,,,,Paris - Chalons Vatry,,,,,,1,,
,FR,CMF,CMF,,Chambery Aix Les Bains,,,,,Chambéry Aix les Bains,,Шамбери,,,,Шамбери,,,,1,,
,FR,VTL,VTL,,Champ De Course,,,Vittel,Vittel,Vittel,,Виттель,,,,Виттель,,Vittel,,1,,
,FR,RHE,RHE,,Champagne,,,,,,,Реймс,,,,Реймс,,,,1,,
,US,YKN,YKN,SD,Chan Gurney,,,Chang Gurney,,Chang Gurney,,Чан Гурни,,,,Чан Гурни,,Chang Gurney,,1,,
,CL,CNR,CNR,,Chanaral,,,,,,,Чаньяраль,,,,Чаньяраль,,,,1,,
,US,WCR,WCR,AK,Chandalar,,,,,,,Чандалар,,,,Чандалар,,,,1,,
,IN,IXC,IXC,,Chandigarh,,,,,,,Чандигарх,,,,Чандигарх,,,,1,,
,CN,NBS,NBS,,Changbaishan,,,,,,,,,,,,,,,1,,
,CN,CGQ,CGQ,,Changchun,,,,,,,Чаньчунь,,,,Чаньчунь,,,,1,,
,CN,CGD,CGD,,Changde,,,,,,,Чандэ,,,,Чандэ,,,,1,,
,CN,CNI,CNI,,Changhai,,,,,,,Чанхай,,,,Чанхай,,,,1,,
,SG,SIN,SIN,,Changi,,,,,,,Чанги,,,,Чанги,,,,1,,
,CN,CSX,CSX,,Changsha Airport,,,Changsha Vliegveld,,Changsha Aéroport,,Чанша,,,,Чанша,,Changsha Aeropuerto,,1,,
,CN,CSX,HHA,,Changsha Huanghua,,,,,,,Чанша Хуангуа,,,,Чанша Хуангуа,,,,1,,
,PA,CHX,CHX,,Changuinola,,,,,,,Чангвинола,,,,Чангвинола,,,,1,,
,CN,CIH,CIH,,Changzhi,,,,,,,Чанжи,,,,Чанжи,,,,1,,
,CN,CZX,CZX,,Changzhou,,,,,,,Чанжоу,,,,Чанжоу,,,,1,,
,CN,WUZ,WUZ,,Changzhoudao,,,,,,,Чанчжоудао,,,,Чанчжоудао,,,,1,,
,CN,CHG,CHG,,Chaoyang Airport,,,Chaoyang Vliegveld,,Chaoyang Aéroport,,Чаоян,,,,Чаоян,,Chaoyang Aeropuerto,,1,,
,BR,LEC,LEC,BA,Chapada Diamantina,,,,,,,Шапада Диамантина,,,,Шапада Диамантина,,,,1,,
,CO,CPL,CPL,,Chaparral,,,,,,,Чапаррал,,,,Чапаррал,,,,1,,
,BR,XAP,XAP,SC,Chapeco,,,,,,,Шапеко,,,,Шапеко,,,,1,,
,AR,CPC,CPC,NE,Chapelco,,,,,,,Сан-Мартин-Де-Лос-Андес,,,,Сан-Мартин-Де-Лос-Андес,,,,1,,
,CA,YLD,YLD,ON,Chapleau,,,,,,,Шапло,,,,Шапло,,,,1,,
,AR,CNT,CNT,CH,Charata,,,,,,,Чарата,,,,Чарата,,,,1,,
,US,CCY,CCY,IA,Charles City Mnpl,,,Charles City Municipal,Charles City Municipal,Charles City Municipal,,Шарль-Сити Мунисипал,,,,Шарль-Сити Мунисипал,,Charles City Municipal,,1,,
,FR,PAR,CDG,,Charles De Gaulle,,,,,,,Шарль Де Голль,,Paris - Charles De Gaulle,,Шарль Де Голль,,,,1,,
,US,CHS,CHS,SC,Charleston,,,,,,,Чарлстон,,,,Чарлстон,,,,1,,
,AU,CTL,CTL,QL,Charleville,,,,,,,Чарлвилл,,,,Чарлвилл,,,,1,,
,CA,YML,YML,QC,Charlevoix,,,,,,,Шарльвуа,,,,Шарльвуа,,,,1,,
,CA,YCL,YCL,NB,Charlo,,,,,,,Шарло,,,,Шарло,,,,1,,
,US,PGD,PGD,FL,Charlotte C,,,Charlotte County,Charlotte County,Charlotte County,,Шарлотта,,,,Шарлотта,,Charlotte County,,1,,
,CA,YHG,YHG,NL,Charlottetown,,,,,,,Шарлоттаун,,,,Шарлоттаун,,,,1,,
,CA,YYG,YYG,PE,Charlottetown,,,,,,,Шарлоттаун,,,,Шарлоттаун,,,,1,,
,FR,VHY,VHY,,Charmeil,,,,,,,Шармейл,,,,Шармейл,,,,1,,
,AU,CXT,CXT,QL,Charters Towers,,,,,,,Чартерс Тауэрс,,,,Чартерс Тауэрс,,,,1,,
,US,NIR,NIR,TX,Chase Field Nas,,,,,,,Чейз-Филд,,,,Чейз-Филд,,,,1,,
,FR,CNG,CNG,,Chateaubernard,,,,,Châteaubernard,,Парвод,,,,Парвод,,,,1,,
,CA,XCM,XCM,ON,Chatham,,,,,,,Четхэм,,,,Четхэм,,,,1,,
,US,CYM,CYM,AK,Chatham Spb,,,,,,,Четхем,,,,Четхем,,,,1,,
,NP,HRJ,HRJ,,Chaurjhari,,,,,,,Чаурджхари,,,,Чаурджхари,,,,1,,
,PT,CHV,CHV,,Chaves,,,,,,,Чавес,,,,Чавес,,,,1,,
,RU,CSY,CSY,,Cheboksary,,,,,,,Чебоксары,,,,Чебоксары,,,,1,,
,GY,GEO,GEO,,Cheddi Jagan Int,,,,Cheddi Jagan International,,,Шедди Джаган Интернешнл,,,,Шедди Джаган Интернешнл,,,,1,,
,US,CYF,CYF,AK,Chefornak Spb,,,,,,,Чефорнак,,,,Чефорнак,,,,1,,
,MW,CEH,CEH,,Chelinda,,,,,,,Челинда,,,,Челинда,,,,1,,
,US,CEX,CEX,AK,Chena Hot Springs,,,,,,,Чена-Хот-Спрингс,,,,Чена-Хот-Спрингс,,,,1,,
,CN,CTU,CTU,,Chengdu,,,,,,,Чэнду,,,,Чэнду,,,,1,,
,IN,MAA,MAA,,Chennai,,,Chennai (Madras),Chennai (Madras),Chennai (Madras),,Ченнаи,,,,Ченнаи,,Chennai (Madras),,1,,
,US,LCH,CWF,LA,Chennault Intl,,,,,,,,,,,,,,,1,,
,KR,CJJ,CJJ,,Cheongju Airport,,,Cheongju Vliegveld,,Cheongju Aéroport,,Чонджу,,,,Чонджу,,Cheongju Aeropuerto,,1,,
,US,HCW,HCW,SC,Cheraw,,,,,,,Чиро,,,,Чиро,,,,1,,
,RU,CEE,CEE,,Cherepovets,,,,,,,Череповец,,,,Череповец,,,,1,,
,MA,AHU,AHU,,Cherif Al Idriss,,,,,,,Шариф-Аль-Идрисс,,,,Шариф-Аль-Идрисс,,,,1,,
,UA,CKC,CKC,,Cherkassy,,,,,,,Черкасы,,,,Черкасы,,,,1,,
,UA,CEJ,CEJ,,Chernigov,,,,,,,Чернигов,,,,Чернигов,,,,1,,
,UA,CWC,CWC,,Chernovtsy,,,,,,,Черновцы,,,,Черновцы,,,,1,,
,US,CKK,CKK,AR,Cherokee,,,,,,,Чероки,,,,Чероки,,,,1,,
,AU,CBC,CBC,WA,Cherrabun,,,,,,,Черрабан,,,,Черрабан,,,,1,,
,AU,CRH,CRH,QL,Cherribah,,,,,,,Черриба,,,,Черриба,,,,1,,
,RU,CYX,CYX,,Cherskiy,,,,,,,Черский,,,,Черский,,,,1,,
,RU,VOZ,VOZ,,Chertovitskoye,,,,,,,Воронеж,,,,Воронеж,,,,1,,
,US,FKL,FKL,PA,Chess Lambertin,,,,,,,Чесс Ламбертин,,,,Чесс Ламбертин,,,,1,,
,GB,CEG,CEG,,Chester,,,,,,,Честер,,,,Честер,,,,1,,
,US,CTH,CTH,PA,Chestercount,,,,,,,Честеркаунт,,,,Честеркаунт,,,,1,,
,CA,YCS,YCS,NU,Chesterfield Inlet,,,,,,,Честерфилд Инлет,,,,Честерфилд Инлет,,,,1,,
,MX,CTM,CTM,,Chetumal,,,,,,,Четумал,,,,Четумал,,,,1,,
,CA,YCQ,YCQ,BC,Chetwynd,,,,,,,Шетвинд,,,,Шетвинд,,,,1,,
,US,VAK,VAK,AK,Chevak,,,,,,,Чевак,,,,Чевак,,,,1,,
,CA,YHR,YHR,QC,Chevery,,,,,,,Шевери,,,,Шевери,,,,1,,
,US,CYS,CYS,WY,Cheyenne,,,,,,,Чейэнни,,,,Чейэнни,,,,1,,
,IN,BOM,BOM,,Chhatrapati Shivaji,,,,,,,Чхатрапати Шиваджи,,,,Чхатрапати Шиваджи,,,,1,,
,TW,CMJ,CMJ,,Chi Mei,,,,,,,Чи-Мей,,,,Чи-Мей,,,,1,,
,TH,CNX,CNX,,Chiang Mai Intl,,,Chiang Mai International,Chiang Mai International,Chiang Mai International,,Чианг-Май Интернешнл,,,,Чианг-Май Интернешнл,,Chiang Mai Internacional,,1,,
,TH,CEI,CEI,,Chiang Rai,,,,,,,Чианг-Рай,,,,Чианг-Рай,,,,1,,
,TW,CYI,CYI,,Chiayi,,,,,,,Чиайи,,,,Чиайи,,,,1,,
,CA,YMT,YMT,QC,Chibougamau,,,,,,,Чибугамау,,,,Чибугамау,,,,1,,
,US,CHI,NOH,IL,Chicago Nas,,,,,,,Чикаго,,,,Чикаго,,,,1,,
,US,CHI,RFD,IL,Chicago Rockford,,,,,,,Грейт Рокфорд,,,,Грейт Рокфорд,,,,1,,
,MX,CZA,CZA,,Chichen Itza,,,,,,,Чинчен-Итца,,,,Чинчен-Итца,,,,1,,
,US,CHK,CHK,OK,Chickasha Mnpl,,,Chickasha Municipal,Chickasha Municipal,Chickasha Municipal,,Чикаша Мунисипал,,,,Чикаша Мунисипал,,Chickasha Municipal,,1,,
,US,CKX,CKX,AK,Chicken,,,,,,,Чикен,,,,Чикен,,,,1,,
,US,CIC,CIC,CA,Chico,,,,,,,Чико,,,,Чико,,,,1,,
,CN,CIF,CIF,,Chifeng,,,,,,,Чифен,,,,Чифен,,,,1,,
,US,KCL,KBW,AK,Chignik Bay,,,,,,,Чигник Бей,,,,Чигник Бей,,,,1,,
,US,KCL,KCQ,AK,Chignik Lake,,,,,,,Чигник Лейк,,,,Чигник Лейк,,,,1,,
,CO,IGO,IGO,,Chigorodo,,,,,,,Чигородо,,,,Чигородо,,,,1,,
,IN,IXU,IXU,,Chikkalthana,,,,,,,Чиккалтана,,,,Чиккалтана,,,,1,,
,PK,CHB,CHB,,Chilas,,,,,,,Чилас,,,,Чилас,,,,1,,
,US,CDS,CDS,TX,Childress,,,,,,,Чилдресс,,,,Чилдресс,,,,1,,
,CL,CCH,CCH,,Chile Chico,,,,,,,Чиле-Чико,,,,Чиле-Чико,,,,1,,
,MW,BLZ,BLZ,,Chileka,,,,,,,Чилека,,,,Чилека,,,,1,,
,CA,CJH,CJH,BC,Chilko Lake,,,,,,,Чилко-Лейк,,,,Чилко-Лейк,,,,1,,
,AU,LLG,LLG,QL,Chillagoe,,,,,,,Чиллагоу,,,,Чиллагоу,,,,1,,
,CL,YAI,YAI,,Chillan,,,,,,,Чийан,,,,Чийан,,,,1,,
,CA,YCW,YCW,BC,Chilliwack,,,,,,,Чиллвок,,,,Чиллвок,,,,1,,
,PE,CHM,CHM,,Chimbote,,,,,,,Чимботе,,,,Чимботе,,,,1,,
,PG,CMU,CMU,,Chimbu,,,,,,,Чимбу,,,,Чимбу,,,,1,,
,MZ,VPY,VPY,,Chimoio,,,,,,,Чимойо,,,,Чимойо,,,,1,,
,LK,TRR,TRR,,China Bay,,,,,,,Чайна Бей,,,,Чайна Бей,,,,1,,
,PG,SQT,SQT,,China Strait,,,,,,,Чайна Стрейт,,,,Чайна Стрейт,,,,1,,
,AU,CCL,CCL,QL,Chinchilla,,,,,,,Шиншилла,,,,Шиншилла,,,,1,,
,MZ,INE,INE,,Chinde,,,,,,,Шинде,,,,Шинде,,,,1,,
,TW,TXG,RMQ,,Ching Chuan Kang Apt,,,Ching Chuan Kang Vliegveld,Ching Chuan Kang Airport,Ching Chuan Kang Aéroport,,,,,,,,Ching Chuan Kang Aeropuerto,,1,,
,ZM,CGJ,CGJ,,Chingola,,,,,,,Чингола,,,,Чингола,,,,1,,
,MR,CGT,CGT,,Chinguitti,,,,,,,Шингитти,,,,Шингитти,,,,1,,
,US,CNO,CNO,CA,Chino,,,,,,,Чино,,,,Чино,,,,1,,
,ZM,CIP,CIP,,Chipata,,,,,,,Чипата,,,,Чипата,,,,1,,
,ZW,CHJ,CHJ,,Chipinge,,,,,,,Чипинге,,,,Чипинге,,,,1,,
,US,SSM,CIU,MI,Chippewa,,,,,,,Чиппева,,,,Чиппева,,,,1,,
,GT,CIQ,CIQ,,Chiquimula,,,,,,,Чикумула,,,,Чикумула,,,,1,,
,US,CZN,CZN,AK,Chisana Field,,,,,,,Чисана Филд,,,,Чисана Филд,,,,1,,
,CA,YKU,YKU,QC,Chisasibi,,,,,,,Чисасиби,,,,Чисасиби,,,,1,,
,US,HIB,HIB,MN,Chisholm,,,,,,,Чисхолм,,,,Чисхолм,,,,1,,
,US,CZO,CZO,AK,Chistochina,,,,,,,Чисточайна,,,,Чисточайна,,,,1,,
,AO,PGI,PGI,,Chitato,,,,,,,Читато,,,,Читато,,,,1,,
,US,CXC,CXC,AK,Chitina Apt,,,Chitina Vliegveld,Chitina Airport,Chitina Aéroport,,Читина,,,,Читина,,Chitina Aeropuerto,,1,,
,JP,SPK,CTS,,Chitose,,,,,,,Титосе,,,,Титосе,,,,1,,
,PK,CJL,CJL,,Chitral,,,,,,,Читрал,,,,Читрал,,,,1,,
,PA,CTD,CTD,,Chitre,,,,,,,Читре,,,,Читре,,,,1,,
,CO,IVO,IVO,,Chivolo,,,,,,,Чиволо,,,,Чиволо,,,,1,,
,RU,CKL,CKL,,Chkalovskiy Airport,,,Chkalovskiy Vliegveld,,Chkalovskiy Aéroport,,Чкаловский,,,,Чкаловский,,Chkalovskiy Aeropuerto,,1,,
,MN,COQ,COQ,,Choibalsan,,,,,,,Чойбалсан,,,,Чойбалсан,,,,1,,
,SB,CHY,CHY,,Choiseul Bay,,,,,,,Чойсфул-Бей,,,,Чойсфул-Бей,,,,1,,
,RU,CKH,CKH,,Chokurdah,,,,,,,Чокурдах,,,,Чокурдах,,,,1,,
,MZ,TGS,TGS,,Chokwe,,,,,,,Шокве,,,,Шокве,,,,1,,
,US,CIV,CIV,AK,Chomley,,,,,,,Чомли,,,,Чомли,,,,1,,
,CN,CKG,CKG,,Chongqing,,,,,,,Чонсинь,,,,Чонсинь,,,,1,,
,NZ,CHC,CHC,,Christchurch,,,,,,,Кристчурч,,,,Кристчурч,,,,1,,
,AU,CXQ,CXQ,WA,Christmas Creek,,,,,,,Кристмас Крик,,,,Кристмас Крик,,,,1,,
,KI,CXI,CXI,,Christmas Island,,,,,,,Кристмас-Айленд,,,,Кристмас-Айленд,,,,1,,
,CX,XCH,XCH,,Christmas Island,,,,,,,Остров Рождества,,,,Остров Рождества,,,,1,,
,US,CHU,CHU,AK,Chuathbaluk,,,,,,,Чуатбалук,,,,Чуатбалук,,,,1,,
,BS,CCZ,CCZ,,Chub Cay,,,,,,,Чаб Кэй,,,,Чаб Кэй,,,,1,,
,JP,NGO,NGO,,Chubu Centrair,,,,,,,Комаки,,,,Комаки,,,,1,,
,VN,TMK,VCL,,Chulai,,,,,,,,,,,,,,,1,,
,RU,CNN,CNN,,Chulman,,,,,,,Чульман,,,,Чульман,,,,1,,
,TH,CJM,CJM,,Chumphon Airport,,,Chumphon Vliegveld,,Chumphon Aéroport,,Чумпхон,,,,Чумпхон,,Chumphon Aeropuerto,,1,,
,PG,CVB,CVB,,Chungribu,,,,,,,Чунгрибу,,,,Чунгрибу,,,,1,,
,CA,YYQ,YYQ,MB,Churchill,,,,,,,Черчилль,,,,Черчилль,,,,1,,
,CA,ZUM,ZUM,NL,Churchill Falls,,,,,,,Черчилль-Фоллз,,,,Черчилль-Фоллз,,,,1,,
,CA,YWQ,YWQ,QC,Chute-Des-Passes,,,,,,,Шут-де-Па,,,,Шут-де-Па,,,,1,,
,IT,ROM,CIA,,Ciampino,,Řím,,,,,Чампино,,,Roma,Чампино,Rím,,,1,,
,FJ,ICI,ICI,,Cicia,,,,,,,Кикия,,,,Кикия,,,,1,,
,CU,CFG,CFG,,Cienfuegos,,,,,,,Сьенфуэгос,,,,Сьенфуэгос,,,,1,,
,CO,CIM,CIM,,Cimitarra,,,,,,,Кимитарра,,,,Кимитарра,,,,1,,
,US,CVG,LUK,OH,Cincinnati Mnpl,,,,Cincinnati Municipal,,,Цинциннати Мунисипал,,,,Цинциннати Мунисипал,,,,1,,
,US,RCP,RCP,AK,Cinder River,,,,,,,,,,,,,,,1,,
,US,IRC,IRC,AK,Circle City,,,,,,,Сиркл Сити,,,,Сиркл Сити,,,,1,,
,US,CHP,CHP,AK,Circle Hot Spring,,,,,,,Серкл-Хот-Спринг,,,,Серкл-Хот-Спринг,,,,1,,
,US,LAX,JCX,CA,Citicorp,,,,,,,Ситикорп,,,,Ситикорп,,,,1,,
,US,CDV,CKU,AK,City,,,Cordova City,Cordova City,Cordova City,,Сити,,,,Сити,,Cordova City,,1,,
,SE,GOT,GSE,,City Airport,,,,,,,Севе,,,,Севе,,,,1,,
,SE,LPI,LPI,,City Airport,,,,,,,Линкопинг,,,,Линкопинг,,,,1,,
,DE,MHG,MHG,,City Airport,,,City,City,City,,Маннхайм,,,,Маннхайм,,City,,1,,
,CA,YTO,YTZ,ON,City Centre Apt,,,City Centre Vliegveld,City Centre Airport,City Centre Aéroport,,Торонто-Айленд,,,,Торонто-Айленд,,City Centre Aeropuerto,,1,,
,US,HVR,HVR,MT,City County,,,Havre City County,Havre City County,Havre City County,,Сити Каунти,,,,Сити Каунти,,Havre City County,,1,,
,US,EWK,EWK,KS,City County,,,Newton City County,Newton City County,Newton City County,,Сити Каунти,,,,Сити Каунти,,Newark Liberty International,,1,,
,US,TWF,TWF,ID,City County,,,Twin Falls City County,Twin Falls City County,Twin Falls City County,,Сити Каунти,,,,Сити Каунти,,Twin Falls City County,,1,,
,US,MDJ,MDJ,OR,City County,,,Madras City County,Madras City County,Madras City County,,Сити Каунти,,,,Сити Каунти,,Madras City County,,1,,
,US,BET,JBT,AK,City Landing,,,Bethel City Landing,Bethel City Landing,Bethel City Landing,,Сити Лендинг,,,,Сити Лендинг,,Bethel City Landing,,1,,
,FR,III,III,,City Name Test,,,,,,,Сити-Нейм-Тест,,,,Сити-Нейм-Тест,,,,1,,
,FR,VVE,VVE,,City Name Test Three,,,,,,,Сити-Нейм-Тест-Три,,,,Сити-Нейм-Тест-Три,,,,1,,
,MX,ACN,ACN,,Ciudad Acuna Intl,,,Ciudad Acuna International,Ciudad Acuna International,Ciudad Acuna International,,Сиудад-Акуна Интернешнл,,,,Сиудад-Акуна Интернешнл,,Ciudad Acuna Internacional,,1,,
,VE,CBL,CBL,,Ciudad Bolivar,,,,,,,Сьюдад-Боливар,,,,Сьюдад-Боливар,,,,1,,
,MX,CUA,CUA,,Ciudad Constitucion,,,,,,,Сиудад-Конститусьон,,,,Сиудад-Конститусьон,,,,1,,
,MX,CME,CME,,Ciudad Del Carmen,,,,,,,Сиудад-дель-Кармен,,,,Сиудад-дель-Кармен,,,,1,,
,VE,CGU,CGU,,Ciudad Guayana,,,,,,,Сьюдад-Гуаяна,,,,Сьюдад-Гуаяна,,,,1,,
,MX,CJS,CJS,,Ciudad Juarez Intl,,,Ciudad Juarez International,Ciudad Juarez International,Ciudad Juarez International,,Сиудад-Хуарес Интернешнл,,,,Сиудад-Хуарес Интернешнл,,Ciudad Juarez Internacional,,1,,
,MX,MMC,MMC,,Ciudad Mante,,,,,,,Сиудад-Манте,,,,Сиудад-Манте,,,,1,,
,MX,CEN,CEN,,Ciudad Obregon,,,,,,,Сиудад-Обрегон,,,,Сиудад-Обрегон,,,,1,,
,ES,CJI,CJI,,Ciudad Real,,,,,,,Сьюдад-Реаль,,,,Сьюдад-Реаль,,,,1,,
,MX,CVM,CVM,,Ciudad Victoria,,,,,,,Сиудад-Виктория,,,,Сиудад-Виктория,,,,1,,
,SD,KRT,KRT,,Civil,,,Khartoum Civil,Khartoum Civil,Khartoum Civil,,Хартум,,,,Хартум,,International,,1,,
,IN,TRZ,TRZ,,Civil,,,Tiruchirapally Civil,Tiruchirapally Civil,Tiruchirapally Civil,,Сивил,,,,Сивил,,Tiruchirapally Civil,,1,,
,BD,ZYL,ZYL,,Civil,,,Sylhet Civil,Sylhet Civil,Sylhet Civil,,Сивил,,,,Сивил,,Sylhet Civil,,1,,
,MM,AKY,AKY,,Civil,,,Sittwe Civil,Sittwe Civil,Sittwe Civil,,Сивил,,,,Сивил,,Sittwe Civil,,1,,
,IN,RAJ,RAJ,,Civil,,,Rajkot Civil,Rajkot Civil,Rajkot Civil,,Сивил,,,,Сивил,,Rajkot Civil,,1,,
,JO,AMM,ADJ,,Civil Marka Airport,,,Marka International,Marka International,Marka International,,Сивил Марка,,,,Сивил Марка,,Marka International,,1,,
,US,CNH,CNH,NH,Claremont Mnpl,,,Claremont Municipal,Claremont Municipal,Claremont Municipal,,Клермонт Мунисипал,,,,Клермонт Мунисипал,,Claremont Municipal,,1,,
,US,ICL,ICL,IA,Clarinda Mnpl,,,Clarinda Municipal,Clarinda Municipal,Clarinda Municipal,,Кларинда Мунисипал,,,,Кларинда Мунисипал,,Clarinda Municipal,,1,,
,US,SEP,SEP,TX,Clark Field,,,,,,,Кларк Филд,,,,Кларк Филд,,,,1,,
,US,CLP,CLP,AK,Clarks Point,,,,,,,Кларкс-Пойнт,,,,Кларкс-Пойнт,,,,1,,
,US,CAO,CAO,NM,Clayton,,,,,,,Клейтон,,,,Клейтон,,,,1,,
,US,CKE,CKE,CA,Clear Lake,,,,,,,Клиар-Лейк,,,,Клиар-Лейк,,,,1,,
,AU,CMQ,CMQ,QL,Clermont,,,,,,,Клермонт,,,,Клермонт,,,,1,,
,AU,CVC,CVC,SA,Cleve,,,,,,,Клив,,,,Клив,,,,1,,
,AU,CFH,CFH,SA,Clifton Hills,,,,,,,Клифтон Хиллз,,,,Клифтон Хиллз,,,,1,,
,US,CWI,CWI,IA,Clinton,,,,,,,Клинтон,,,,Клинтон,,,,1,,
,US,PLB,PLB,NY,Clinton Cnty,,,,,,,Клинтон Каунти,,,,Клинтон Каунти,,,,1,,
,CA,YLM,YLM,YT,Clinton Creek,,,,,,,Клинтон-Крик,,,,Клинтон-Крик,,,,1,,
,US,ILN,ILN,OH,Clinton Field,,,,,,,Клинтон Филд,,,,Клинтон Филд,,,,1,,
,US,CSM,CLK,OK,Clinton Mnpl,,,Clinton Municipal,Clinton Municipal,Clinton Municipal,,Клинтон Мунисипал,,,,Клинтон Мунисипал,,Clinton Municipal,,1,,
,US,CLI,CLI,WI,Clintonville,,,,,,,Клинтонвилль,,,,Клинтонвилль,,,,1,,
